OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Cost,Profit,SalesPerson
1547,2023-07-12,CUST1066,Meena,South,Bangalore,Grocery,Rice Bag,2,38681,0.1,69625.8,49939.19,19686.61,Suresh
1548,2023-02-08,CUST1043,Bhuvana,East,Kolkata,Furniture,Sofa,8,4817,0.01,38150.64,28631.45,9519.19,Arjun
1549,2024-04-01,CUST1420,Karthik,West,Hyderabad,Furniture,Bed,2,34420,0.06,64709.6,50954.84,13754.76,Rekha
1550,2024-03-03,CUST1468,Anitha,South,Kolkata,Sports,Yoga Mat,10,12165,0.06,114351.0,95969.78,18381.22,Deepa
1551,2023-04-01,CUST1214,Vimal,West,Pune,Furniture,Sofa,7,35707,0.07,232452.57,178222.17,54230.4,Naveen
1552,2024-05-13,CUST1088,Divya,South,Chennai,Grocery,Snacks Pack,4,31669,0.08,116541.92,95393.69,21148.23,Rekha
1553,2023-10-12,CUST1102,Ramesh,North,Mumbai,Sports,Tennis Racket,1,27386,0.02,26838.28,23020.11,3818.17,Deepa
1554,2023-05-26,CUST1251,Bhuvana,North,Hyderabad,Clothing,T-Shirt,10,55845,0.14,480267.0,348452.8,131814.2,Suresh
1555,2023-02-11,CUST1477,Priya,East,Mumbai,Furniture,Cupboard,7,24323,0.05,161747.95,137671.41,24076.54,Arjun
1556,2023-04-08,CUST1154,Suresh,East,Coimbatore,Furniture,Cupboard,6,36335,0.03,211469.7,156487.32,54982.38,Deepa
1557,2024-12-03,CUST1310,Meena,West,Kolkata,Clothing,T-Shirt,6,16839,0.0,101034.0,83051.4,17982.6,Kavitha
1558,2024-03-05,CUST1037,Ravi,South,Mumbai,Grocery,Rice Bag,5,4283,0.0,21415.0,17486.77,3928.23,Manoj
1559,2024-12-26,CUST1182,Ravi,North,Pune,Grocery,Biscuits,10,53334,0.14,458672.4,408519.51,50152.89,Suresh
1560,2024-06-01,CUST1490,Divya,South,Bangalore,Clothing,Dress,5,17810,0.01,88159.5,67189.86,20969.64,Kavitha
1561,2024-03-26,CUST1241,Vimal,East,Bangalore,Furniture,Chair,10,30087,0.09,273791.7,234496.68,39295.02,Naveen
1562,2024-09-02,CUST1269,Suresh,North,Pune,Furniture,Cupboard,4,39292,0.13,136736.16,103736.06,33000.1,Naveen
1563,2024-06-20,CUST1183,Saranya,North,Coimbatore,Grocery,Snacks Pack,10,53229,0.05,505675.5,414044.15,91631.35,Manoj
1564,2023-10-30,CUST1121,Divya,North,Kolkata,Sports,Football,3,16873,0.13,44038.53,33910.1,10128.43,Manoj
1565,2023-09-27,CUST1355,Ravi,North,Chennai,Clothing,Dress,2,9052,0.02,17741.92,14996.38,2745.54,Manoj
1566,2023-08-20,CUST1223,Saranya,South,Chennai,Sports,Cricket Bat,6,12904,0.02,75875.52,62405.64,13469.88,Manoj
1567,2024-05-10,CUST1263,Bhuvana,South,Bangalore,Grocery,Soft Drink,6,16503,0.13,86145.66,61088.05,25057.61,Kavitha
1568,2024-11-29,CUST1176,Vijay,North,Pune,Clothing,Jacket,2,535,0.15,909.5,763.56,145.94,Rekha
1569,2024-12-07,CUST1046,Meena,North,Coimbatore,Sports,Tennis Racket,8,36680,0.06,275833.6,233321.47,42512.13,Manoj
1570,2024-12-06,CUST1240,Bhuvana,East,Kolkata,Sports,Cricket Bat,9,12561,0.11,100613.61,76858.94,23754.67,Manoj
1571,2023-07-01,CUST1485,Bhuvana,West,Delhi,Sports,Dumbbells,10,36034,0.03,349529.8,273251.68,76278.12,Kavitha
1572,2023-05-17,CUST1064,Ramesh,West,Bangalore,Electronics,Headphones,5,51493,0.01,254890.35,181456.05,73434.3,Rekha
1573,2023-10-03,CUST1141,Saranya,East,Hyderabad,Sports,Dumbbells,7,31561,0.13,192206.49,169787.35,22419.14,Rekha
1574,2024-05-15,CUST1032,Meena,North,Mumbai,Furniture,Cupboard,1,5751,0.07,5348.43,3870.52,1477.91,Naveen
1575,2024-04-20,CUST1078,Anitha,East,Coimbatore,Furniture,Table,1,33172,0.09,30186.52,24034.68,6151.84,Suresh
1576,2023-07-22,CUST1360,Suresh,South,Hyderabad,Sports,Football,10,50247,0.12,442173.6,395610.43,46563.17,Rekha
1577,2024-03-17,CUST1039,Arul,East,Hyderabad,Clothing,Dress,9,33431,0.14,258755.94,211222.17,47533.77,Deepa
1578,2023-02-26,CUST1005,Ramesh,North,Coimbatore,Clothing,Shirt,9,16701,0.05,142793.55,114725.84,28067.71,Rekha
1579,2023-08-13,CUST1439,Ravi,West,Mumbai,Sports,Cricket Bat,7,19164,0.14,115367.28,102025.78,13341.5,Rekha
1580,2024-10-17,CUST1079,Anitha,East,Chennai,Electronics,Laptop,10,19961,0.04,191625.6,165630.41,25995.19,Manoj
1581,2023-05-09,CUST1286,Anitha,North,Bangalore,Furniture,Chair,10,50151,0.11,446343.9,338878.37,107465.53,Rekha
1582,2023-06-07,CUST1173,Kiran,North,Coimbatore,Sports,Tennis Racket,2,16905,0.04,32457.6,23214.07,9243.53,Naveen
1583,2024-12-05,CUST1293,Saranya,East,Coimbatore,Sports,Yoga Mat,3,11075,0.12,29238.0,20618.88,8619.12,Deepa
1584,2023-01-05,CUST1373,Ramya,South,Pune,Furniture,Bed,3,31006,0.1,83716.2,66048.74,17667.46,Deepa
1585,2023-11-27,CUST1479,Karthik,East,Coimbatore,Clothing,Shirt,9,37870,0.15,289705.5,260655.87,29049.63,Rekha
1586,2024-01-16,CUST1244,Bhuvana,South,Bangalore,Sports,Football,10,56976,0.02,558364.8,435170.45,123194.35,Suresh
1587,2024-06-19,CUST1141,Vimal,East,Pune,Clothing,Jacket,6,12384,0.13,64644.48,49549.09,15095.39,Deepa
1588,2024-02-16,CUST1237,Suresh,North,Pune,Grocery,Soft Drink,5,25330,0.04,121584.0,98659.18,22924.82,Deepa
1589,2024-10-11,CUST1029,Vimal,North,Delhi,Furniture,Cupboard,7,46025,0.14,277070.5,197544.01,79526.49,Deepa
1590,2023-05-13,CUST1361,Vijay,East,Bangalore,Grocery,Snacks Pack,3,36885,0.14,95163.3,67882.22,27281.08,Kavitha
1591,2023-06-28,CUST1360,Anitha,West,Mumbai,Grocery,Cooking Oil,5,40382,0.08,185757.2,139880.0,45877.2,Deepa
1592,2023-08-12,CUST1063,Anitha,West,Chennai,Grocery,Snacks Pack,2,14018,0.07,26073.48,22298.64,3774.84,Naveen
1593,2023-10-02,CUST1408,Ravi,South,Mumbai,Furniture,Table,7,39144,0.11,243867.12,213957.31,29909.81,Deepa
1594,2024-11-01,CUST1210,Divya,North,Mumbai,Grocery,Soft Drink,7,22619,0.07,147249.69,116478.33,30771.36,Manoj
1595,2023-10-04,CUST1392,Bhuvana,North,Kolkata,Clothing,Jeans,9,23473,0.04,202806.72,143827.54,58979.18,Arjun
1596,2024-11-21,CUST1394,Karthik,East,Mumbai,Electronics,Laptop,8,34508,0.13,240175.68,169399.17,70776.51,Manoj
1597,2024-06-03,CUST1437,Ramya,South,Kolkata,Clothing,Jeans,3,8953,0.09,24441.69,17397.34,7044.35,Deepa
1598,2024-11-11,CUST1140,Meena,South,Mumbai,Furniture,Cupboard,5,14152,0.13,61561.2,45528.54,16032.66,Deepa
1599,2024-09-09,CUST1263,Suresh,South,Delhi,Clothing,Dress,5,14208,0.05,67488.0,55517.63,11970.37,Arjun
1600,2023-05-14,CUST1146,Suresh,South,Delhi,Furniture,Chair,8,50541,0.08,371981.76,281390.64,90591.12,Suresh
1601,2023-06-26,CUST1439,Saranya,West,Coimbatore,Electronics,Tablet,6,3895,0.01,23136.3,19138.1,3998.2,Arjun
1602,2024-05-31,CUST1362,Ravi,North,Coimbatore,Sports,Yoga Mat,4,11819,0.12,41602.88,33905.24,7697.64,Kavitha
1603,2024-12-02,CUST1051,Priya,West,Hyderabad,Grocery,Snacks Pack,2,39283,0.04,75423.36,61408.7,14014.66,Arjun
1604,2024-05-25,CUST1412,Vijay,West,Bangalore,Grocery,Rice Bag,9,18690,0.14,144660.6,110201.78,34458.82,Rekha
1605,2023-01-25,CUST1080,Ramesh,South,Delhi,Sports,Football,10,10095,0.1,90855.0,80905.68,9949.32,Rekha
1606,2024-06-27,CUST1366,Ramya,South,Chennai,Furniture,Chair,2,27063,0.01,53584.74,45111.97,8472.77,Deepa
1607,2024-06-25,CUST1483,Ravi,South,Mumbai,Electronics,Laptop,5,16644,0.0,83220.0,63618.21,19601.79,Naveen
1608,2023-11-03,CUST1418,Vijay,South,Mumbai,Sports,Cricket Bat,10,21128,0.04,202828.8,155641.16,47187.64,Manoj
1609,2023-08-07,CUST1418,Bhuvana,South,Mumbai,Clothing,Dress,5,19512,0.11,86828.4,65610.19,21218.21,Manoj
1610,2024-10-06,CUST1436,Arul,East,Pune,Grocery,Biscuits,8,6241,0.13,43437.36,38994.64,4442.72,Naveen
1611,2024-01-10,CUST1401,Ravi,West,Chennai,Sports,Football,6,48832,0.0,292992.0,206427.11,86564.89,Deepa
1612,2024-05-01,CUST1070,Ravi,South,Pune,Electronics,Mobile,6,59200,0.12,312576.0,265413.6,47162.4,Manoj
1613,2024-06-08,CUST1263,Ramesh,North,Pune,Electronics,Laptop,9,27606,0.09,226093.14,188066.23,38026.91,Deepa
1614,2024-08-24,CUST1406,Karthik,West,Delhi,Furniture,Bed,6,8634,0.05,49213.8,37116.83,12096.97,Rekha
1615,2023-08-20,CUST1057,Ravi,North,Delhi,Clothing,Shirt,8,3505,0.14,24114.4,19035.34,5079.06,Arjun
1616,2024-09-18,CUST1493,Vijay,West,Bangalore,Clothing,Jeans,4,7089,0.07,26371.08,20675.48,5695.6,Rekha
1617,2023-01-02,CUST1190,Karthik,East,Mumbai,Furniture,Bed,8,16057,0.09,116894.96,95434.38,21460.58,Deepa
1618,2024-01-29,CUST1027,Ramesh,West,Chennai,Clothing,Jeans,4,40426,0.01,160086.96,113177.97,46908.99,Rekha
1619,2023-02-22,CUST1011,Bhuvana,North,Pune,Furniture,Sofa,5,55317,0.08,254458.2,225707.2,28751.0,Rekha
1620,2023-08-11,CUST1183,Ravi,West,Delhi,Furniture,Cupboard,8,43049,0.1,309952.8,227681.04,82271.76,Manoj
1621,2024-06-11,CUST1407,Saranya,East,Delhi,Furniture,Cupboard,2,16002,0.11,28483.56,24201.82,4281.74,Kavitha
1622,2023-04-23,CUST1220,Bhuvana,South,Coimbatore,Electronics,Headphones,7,54639,0.13,332751.51,276794.09,55957.42,Manoj
1623,2024-01-25,CUST1112,Priya,East,Chennai,Sports,Football,10,19193,0.01,190010.7,165299.77,24710.93,Arjun
1624,2023-06-23,CUST1344,Divya,North,Mumbai,Electronics,Mobile,4,58446,0.01,231446.16,179870.5,51575.66,Suresh
1625,2023-06-05,CUST1107,Arul,North,Delhi,Electronics,Smartwatch,2,10635,0.01,21057.3,18170.22,2887.08,Manoj
1626,2024-09-15,CUST1423,Meena,West,Delhi,Clothing,Jacket,1,23555,0.1,21199.5,16812.86,4386.64,Kavitha
1627,2023-06-05,CUST1273,Kiran,West,Delhi,Furniture,Cupboard,3,42571,0.04,122604.48,100508.69,22095.79,Rekha
1628,2023-11-08,CUST1275,Anitha,South,Pune,Furniture,Bed,10,33890,0.03,328733.0,271891.52,56841.48,Rekha
1629,2024-12-18,CUST1083,Ramesh,West,Bangalore,Sports,Cricket Bat,10,20598,0.15,175083.0,146826.1,28256.9,Kavitha
1630,2024-10-08,CUST1149,Saranya,West,Hyderabad,Clothing,Shirt,9,32322,0.15,247263.3,218296.85,28966.45,Naveen
1631,2024-09-07,CUST1312,Vijay,West,Mumbai,Sports,Dumbbells,7,15927,0.12,98110.32,70564.73,27545.59,Manoj
1632,2024-03-17,CUST1230,Ramesh,South,Kolkata,Grocery,Cooking Oil,10,11394,0.08,104824.8,77304.53,27520.27,Deepa
1633,2024-12-17,CUST1313,Saranya,West,Pune,Grocery,Rice Bag,9,54082,0.14,418594.68,335036.06,83558.62,Kavitha
1634,2023-08-28,CUST1207,Ravi,North,Chennai,Grocery,Rice Bag,4,5049,0.14,17368.56,14184.62,3183.94,Arjun
1635,2023-07-15,CUST1037,Vimal,East,Coimbatore,Sports,Football,4,38578,0.12,135794.56,118128.54,17666.02,Suresh
1636,2024-11-14,CUST1225,Ravi,South,Pune,Furniture,Table,8,708,0.05,5380.8,4768.96,611.84,Naveen
1637,2024-10-05,CUST1494,Vijay,West,Kolkata,Sports,Cricket Bat,9,25002,0.08,207016.56,167304.42,39712.14,Rekha
1638,2023-06-18,CUST1322,Ravi,North,Coimbatore,Grocery,Cooking Oil,3,43915,0.08,121205.4,87424.15,33781.25,Naveen
1639,2024-05-18,CUST1417,Bhuvana,South,Pune,Furniture,Chair,1,45789,0.0,45789.0,34675.35,11113.65,Kavitha
1640,2024-03-09,CUST1470,Vimal,East,Chennai,Clothing,Jeans,4,6136,0.06,23071.36,19294.56,3776.8,Naveen
1641,2024-09-11,CUST1028,Karthik,North,Chennai,Sports,Dumbbells,1,4370,0.12,3845.6,3199.57,646.03,Deepa
1642,2024-07-03,CUST1082,Vijay,South,Mumbai,Furniture,Bed,9,13516,0.06,114345.36,99708.83,14636.53,Manoj
1643,2023-11-09,CUST1019,Kiran,West,Bangalore,Clothing,Jeans,5,26819,0.05,127390.25,94790.48,32599.77,Kavitha
1644,2024-01-09,CUST1335,Ravi,East,Pune,Furniture,Bed,4,17695,0.03,68656.6,58486.85,10169.75,Suresh
1645,2023-04-07,CUST1039,Bhuvana,East,Pune,Clothing,Shirt,7,39057,0.01,270665.01,235748.09,34916.92,Manoj
1646,2024-03-24,CUST1267,Meena,West,Mumbai,Grocery,Cooking Oil,8,56283,0.09,409740.24,324053.82,85686.42,Rekha
1647,2023-03-21,CUST1099,Suresh,East,Bangalore,Furniture,Cupboard,2,22003,0.07,40925.58,32270.53,8655.05,Deepa
1648,2024-05-17,CUST1468,Ramesh,North,Hyderabad,Sports,Football,10,36722,0.07,341514.6,299346.09,42168.51,Naveen
1649,2024-06-27,CUST1308,Arul,East,Chennai,Furniture,Cupboard,7,51842,0.05,344749.3,272607.92,72141.38,Deepa
1650,2023-01-30,CUST1164,Saranya,North,Coimbatore,Furniture,Table,3,56225,0.12,148434.0,117930.08,30503.92,Arjun
1651,2024-05-11,CUST1163,Saranya,East,Pune,Sports,Tennis Racket,9,3991,0.04,34482.24,27523.35,6958.89,Naveen
1652,2023-05-12,CUST1241,Ramya,North,Pune,Clothing,T-Shirt,7,25997,0.12,160141.52,128393.79,31747.73,Rekha
1653,2024-03-15,CUST1268,Karthik,South,Kolkata,Grocery,Rice Bag,3,39768,0.02,116917.92,104795.35,12122.57,Rekha
1654,2023-11-23,CUST1109,Priya,East,Bangalore,Sports,Yoga Mat,10,51814,0.02,507777.2,405802.43,101974.77,Arjun
1655,2024-09-15,CUST1441,Vijay,East,Chennai,Furniture,Cupboard,5,41004,0.09,186568.2,153043.51,33524.69,Naveen
1656,2024-01-12,CUST1358,Divya,East,Coimbatore,Electronics,Smartwatch,1,46372,0.11,41271.08,31533.79,9737.29,Manoj
1657,2024-11-19,CUST1283,Ravi,West,Mumbai,Grocery,Snacks Pack,10,39894,0.08,367024.8,272235.05,94789.75,Arjun
1658,2024-11-12,CUST1331,Ramesh,East,Mumbai,Sports,Tennis Racket,3,35535,0.08,98076.6,83978.16,14098.44,Deepa
1659,2024-08-19,CUST1042,Ravi,South,Kolkata,Clothing,Jacket,7,9631,0.1,60675.3,48812.7,11862.6,Rekha
1660,2024-09-18,CUST1211,Vimal,South,Hyderabad,Sports,Tennis Racket,10,59075,0.04,567120.0,449761.42,117358.58,Manoj
1661,2024-04-18,CUST1443,Ravi,South,Pune,Clothing,T-Shirt,6,7655,0.08,42255.6,36761.13,5494.47,Deepa
1662,2024-08-04,CUST1478,Divya,West,Pune,Furniture,Chair,5,22411,0.14,96367.3,76476.36,19890.94,Arjun
1663,2024-11-30,CUST1141,Suresh,South,Bangalore,Sports,Cricket Bat,9,56442,0.11,452100.42,340971.15,111129.27,Rekha
1664,2023-05-20,CUST1427,Meena,West,Chennai,Grocery,Soft Drink,8,54673,0.14,376150.24,316975.11,59175.13,Kavitha
1665,2023-01-10,CUST1282,Bhuvana,South,Chennai,Furniture,Table,10,30136,0.04,289305.6,215333.79,73971.81,Suresh
1666,2023-05-29,CUST1184,Karthik,West,Pune,Electronics,Headphones,10,46431,0.11,413235.9,333239.33,79996.57,Arjun
1667,2024-07-16,CUST1031,Suresh,North,Mumbai,Electronics,Tablet,3,34577,0.1,93357.9,81283.58,12074.32,Rekha
1668,2024-05-09,CUST1051,Vimal,North,Coimbatore,Electronics,Mobile,8,7247,0.09,52758.16,47421.93,5336.23,Deepa
1669,2024-01-27,CUST1218,Ravi,North,Hyderabad,Grocery,Rice Bag,10,45698,0.11,406712.2,344932.07,61780.13,Manoj
1670,2024-11-08,CUST1382,Anitha,West,Delhi,Clothing,T-Shirt,8,11410,0.12,80326.4,61723.88,18602.52,Naveen
1671,2024-08-07,CUST1396,Vimal,South,Bangalore,Electronics,Laptop,4,11493,0.04,44133.12,31144.87,12988.25,Arjun
1672,2023-02-12,CUST1353,Suresh,North,Delhi,Electronics,Tablet,3,41551,0.08,114680.76,80664.91,34015.85,Suresh
1673,2023-04-13,CUST1256,Vimal,North,Chennai,Furniture,Sofa,3,46350,0.1,125145.0,89598.01,35546.99,Kavitha
1674,2023-10-27,CUST1001,Karthik,East,Mumbai,Grocery,Cooking Oil,9,53872,0.07,450908.64,363710.26,87198.38,Suresh
1675,2023-03-09,CUST1452,Meena,East,Coimbatore,Clothing,T-Shirt,1,6749,0.08,6209.08,5356.81,852.27,Arjun
1676,2024-10-14,CUST1078,Anitha,South,Hyderabad,Grocery,Biscuits,2,14302,0.01,28317.96,24680.73,3637.23,Deepa
1677,2024-10-17,CUST1067,Saranya,East,Pune,Furniture,Cupboard,1,37520,0.07,34893.6,25017.19,9876.41,Kavitha
1678,2023-12-10,CUST1164,Karthik,North,Delhi,Grocery,Cooking Oil,10,20949,0.02,205300.2,144009.72,61290.48,Kavitha
1679,2024-02-15,CUST1401,Meena,East,Kolkata,Clothing,T-Shirt,1,18217,0.05,17306.15,15020.25,2285.9,Suresh
1680,2024-06-22,CUST1140,Meena,East,Mumbai,Electronics,Tablet,10,52671,0.13,458237.7,358770.62,99467.08,Deepa
1681,2023-01-11,CUST1341,Kiran,East,Coimbatore,Electronics,Headphones,9,34168,0.01,304436.88,231597.92,72838.96,Rekha
1682,2024-08-23,CUST1226,Suresh,West,Bangalore,Furniture,Cupboard,6,57431,0.14,296343.96,218289.57,78054.39,Rekha
1683,2023-09-02,CUST1480,Kiran,East,Kolkata,Electronics,Laptop,5,9617,0.11,42795.65,34301.07,8494.58,Arjun
1684,2023-08-14,CUST1060,Suresh,West,Mumbai,Furniture,Chair,2,24334,0.0,48668.0,42885.39,5782.61,Deepa
1685,2023-11-25,CUST1428,Meena,South,Delhi,Furniture,Table,6,54094,0.02,318072.72,271274.12,46798.6,Suresh
1686,2024-08-30,CUST1088,Ravi,North,Pune,Furniture,Sofa,1,53579,0.01,53043.21,39446.88,13596.33,Suresh
1687,2024-03-14,CUST1358,Ramesh,East,Coimbatore,Furniture,Bed,1,25854,0.13,22492.98,19710.18,2782.8,Naveen
1688,2024-07-19,CUST1417,Karthik,South,Bangalore,Sports,Tennis Racket,6,55135,0.09,301037.1,242276.22,58760.88,Suresh
1689,2023-05-04,CUST1317,Karthik,East,Kolkata,Clothing,Jeans,10,24336,0.05,231192.0,168973.63,62218.37,Manoj
1690,2023-03-24,CUST1030,Karthik,North,Mumbai,Sports,Cricket Bat,10,14186,0.05,134767.0,121184.29,13582.71,Suresh
1691,2023-06-12,CUST1053,Karthik,East,Pune,Grocery,Snacks Pack,5,55457,0.01,274512.15,222227.94,52284.21,Deepa
1692,2024-09-03,CUST1005,Vimal,North,Delhi,Clothing,Shirt,2,50746,0.02,99462.16,72775.85,26686.31,Naveen
1693,2023-10-19,CUST1431,Priya,West,Pune,Sports,Football,5,53963,0.1,242833.5,209587.74,33245.76,Arjun
1694,2024-09-04,CUST1302,Arul,South,Kolkata,Sports,Tennis Racket,9,52123,0.11,417505.23,341424.45,76080.78,Suresh
1695,2023-08-22,CUST1455,Saranya,East,Pune,Furniture,Bed,6,44856,0.15,228765.6,203280.09,25485.51,Suresh
1696,2024-06-26,CUST1083,Kiran,West,Delhi,Furniture,Sofa,4,32463,0.14,111672.72,97564.38,14108.34,Deepa
1697,2024-06-25,CUST1425,Ramesh,South,Kolkata,Sports,Yoga Mat,5,17173,0.05,81571.75,60067.75,21504.0,Deepa
1698,2024-12-30,CUST1242,Priya,North,Mumbai,Electronics,Tablet,3,56198,0.07,156792.42,132133.23,24659.19,Deepa
1699,2023-06-13,CUST1320,Arul,East,Bangalore,Clothing,Shirt,7,54551,0.01,378038.43,328111.69,49926.74,Suresh
1700,2023-05-13,CUST1127,Bhuvana,West,Hyderabad,Clothing,Jeans,2,49872,0.0,99744.0,71133.76,28610.24,Deepa
1701,2024-01-31,CUST1228,Vijay,North,Bangalore,Sports,Tennis Racket,3,14085,0.06,39719.7,32661.49,7058.21,Naveen
1702,2023-01-12,CUST1335,Kiran,North,Mumbai,Clothing,T-Shirt,2,50408,0.07,93758.88,69954.73,23804.15,Arjun
1703,2024-10-24,CUST1252,Vijay,North,Delhi,Grocery,Biscuits,5,3676,0.05,17461.0,12321.11,5139.89,Rekha
1704,2023-06-28,CUST1479,Ramesh,West,Coimbatore,Clothing,Jeans,3,17880,0.09,48812.4,40796.4,8016.0,Manoj
1705,2024-12-24,CUST1441,Divya,West,Pune,Clothing,Dress,4,42183,0.06,158608.08,118322.04,40286.04,Rekha
1706,2024-10-16,CUST1467,Kiran,North,Kolkata,Sports,Yoga Mat,7,36050,0.07,234685.5,180016.57,54668.93,Manoj
1707,2024-12-18,CUST1474,Arul,North,Bangalore,Electronics,Headphones,4,59819,0.12,210562.88,173842.99,36719.89,Arjun
1708,2024-05-07,CUST1287,Arul,East,Hyderabad,Sports,Football,8,39720,0.04,305049.6,232661.81,72387.79,Arjun
1709,2024-12-17,CUST1488,Priya,West,Delhi,Clothing,Dress,10,50455,0.05,479322.5,389076.51,90245.99,Suresh
1710,2024-03-01,CUST1167,Priya,West,Bangalore,Clothing,Dress,4,23122,0.07,86013.84,76395.46,9618.38,Arjun
1711,2024-11-13,CUST1371,Priya,East,Delhi,Furniture,Chair,9,2826,0.05,24162.3,19146.18,5016.12,Manoj
1712,2024-11-11,CUST1322,Vimal,North,Hyderabad,Furniture,Table,6,47445,0.0,284670.0,238417.54,46252.46,Naveen
1713,2023-04-17,CUST1182,Bhuvana,South,Coimbatore,Clothing,Jeans,7,9377,0.14,56449.54,42890.22,13559.32,Naveen
1714,2024-09-18,CUST1479,Bhuvana,East,Hyderabad,Sports,Football,6,2109,0.12,11135.52,9186.35,1949.17,Manoj
1715,2023-08-02,CUST1018,Bhuvana,West,Chennai,Electronics,Laptop,8,58807,0.11,418705.84,373005.85,45699.99,Suresh
1716,2023-02-11,CUST1139,Saranya,South,Kolkata,Clothing,T-Shirt,2,13152,0.02,25777.92,19318.77,6459.15,Kavitha
1717,2023-12-24,CUST1136,Bhuvana,North,Bangalore,Electronics,Tablet,7,48729,0.15,289937.55,209652.36,80285.19,Arjun
1718,2023-06-25,CUST1353,Saranya,West,Delhi,Clothing,Jacket,6,23019,0.13,120159.18,90757.29,29401.89,Kavitha
1719,2024-12-21,CUST1289,Anitha,North,Kolkata,Grocery,Rice Bag,9,38233,0.09,313128.27,222767.91,90360.36,Kavitha
1720,2023-04-21,CUST1448,Priya,West,Coimbatore,Clothing,Shirt,2,52736,0.12,92815.36,74834.74,17980.62,Arjun
1721,2023-05-01,CUST1151,Saranya,North,Bangalore,Furniture,Bed,7,51947,0.13,316357.23,283383.35,32973.88,Suresh
1722,2023-05-04,CUST1477,Suresh,North,Mumbai,Electronics,Smartwatch,4,32834,0.11,116889.04,103153.94,13735.1,Arjun
1723,2024-07-09,CUST1478,Ramesh,West,Chennai,Sports,Cricket Bat,4,59486,0.03,230805.68,191508.01,39297.67,Deepa
1724,2023-05-07,CUST1437,Suresh,East,Coimbatore,Clothing,Jeans,8,21984,0.02,172354.56,131457.05,40897.51,Rekha
1725,2024-10-03,CUST1019,Karthik,North,Hyderabad,Clothing,Jacket,8,19652,0.12,138350.08,102199.07,36151.01,Kavitha
1726,2023-10-12,CUST1167,Arul,West,Delhi,Furniture,Chair,9,45454,0.13,355904.82,290824.04,65080.78,Kavitha
1727,2023-05-19,CUST1276,Arul,West,Bangalore,Clothing,Jacket,10,11170,0.05,106115.0,75122.29,30992.71,Kavitha
1728,2024-09-02,CUST1120,Bhuvana,South,Coimbatore,Grocery,Snacks Pack,4,19077,0.02,74781.84,59248.91,15532.93,Deepa
1729,2023-12-05,CUST1318,Saranya,West,Bangalore,Sports,Tennis Racket,7,52567,0.15,312773.65,271209.38,41564.27,Deepa
1730,2023-11-26,CUST1224,Priya,South,Mumbai,Clothing,T-Shirt,8,29471,0.05,223979.6,188344.1,35635.5,Naveen
1731,2024-04-20,CUST1412,Vijay,South,Coimbatore,Electronics,Tablet,5,47374,0.14,203708.2,151717.7,51990.5,Naveen
1732,2024-05-12,CUST1019,Kiran,South,Chennai,Furniture,Table,10,32867,0.02,322096.6,236762.29,85334.31,Arjun
1733,2024-11-11,CUST1039,Kiran,West,Mumbai,Sports,Football,5,59586,0.05,283033.5,243923.56,39109.94,Suresh
1734,2023-06-28,CUST1119,Meena,South,Hyderabad,Clothing,T-Shirt,7,2703,0.04,18164.16,12906.81,5257.35,Deepa
1735,2023-06-01,CUST1135,Ramya,East,Hyderabad,Electronics,Smartwatch,4,24495,0.1,88182.0,70247.88,17934.12,Kavitha
1736,2023-10-11,CUST1119,Meena,North,Hyderabad,Clothing,T-Shirt,1,52416,0.04,50319.36,42909.42,7409.94,Kavitha
1737,2024-04-19,CUST1168,Bhuvana,West,Coimbatore,Grocery,Soft Drink,3,20668,0.06,58283.76,44505.78,13777.98,Suresh
1738,2024-08-18,CUST1132,Saranya,North,Chennai,Furniture,Cupboard,1,58913,0.05,55967.35,47264.61,8702.74,Arjun
1739,2024-02-11,CUST1442,Vimal,West,Pune,Furniture,Bed,10,49191,0.05,467314.5,381725.65,85588.85,Suresh
1740,2024-04-06,CUST1018,Karthik,South,Delhi,Grocery,Biscuits,8,39951,0.08,294039.36,257181.63,36857.73,Naveen
1741,2024-07-19,CUST1008,Ravi,East,Pune,Clothing,Shirt,6,36966,0.01,219578.04,168859.61,50718.43,Kavitha
1742,2024-02-09,CUST1423,Karthik,East,Kolkata,Furniture,Table,10,46090,0.1,414810.0,348182.49,66627.51,Manoj
1743,2024-01-01,CUST1145,Ramya,North,Chennai,Grocery,Soft Drink,7,11232,0.02,77051.52,65908.37,11143.15,Rekha
1744,2024-01-24,CUST1256,Kiran,East,Pune,Grocery,Biscuits,6,32165,0.01,191060.1,160797.92,30262.18,Naveen
1745,2023-09-14,CUST1038,Karthik,East,Delhi,Sports,Yoga Mat,5,5462,0.07,25398.3,18878.99,6519.31,Arjun
1746,2024-04-23,CUST1341,Kiran,East,Chennai,Sports,Tennis Racket,7,28754,0.07,187188.54,159135.84,28052.7,Deepa
1747,2023-08-12,CUST1323,Vijay,East,Bangalore,Grocery,Soft Drink,8,9869,0.1,71056.8,51627.43,19429.37,Suresh
1748,2023-04-27,CUST1072,Priya,West,Coimbatore,Furniture,Sofa,8,56223,0.12,395809.92,283036.16,112773.76,Arjun
1749,2024-09-22,CUST1420,Suresh,West,Coimbatore,Furniture,Sofa,8,10040,0.05,76304.0,66073.45,10230.55,Kavitha
